ID	B6N4	BFMI4	foldchange
ENSMUSG00000067586	3,8	3,8	0
ENSMUSG00000067736	12,3	12,3	0
ENSMUSG00000067851	2,2	2,2	0
ENSMUSG00000068165	3,8	3,8	0
ENSMUSG00000068184	3,8	3,8	0
ENSMUSG00000068221	1,7	1,7	0
ENSMUSG00000068290	5,3	5,3	0
ENSMUSG00000068299	5,2	5,2	0
ENSMUSG00000068479	4,4	4,4	0
ENSMUSG00000068480	3,5	3,5	0
ENSMUSG00000068580	2,4	2,4	0
ENSMUSG00000068699	2,8	2,8	0
ENSMUSG00000068740	4,3	4,3	0
ENSMUSG00000068742	5,2	5,2	0
ENSMUSG00000068854	3,8	3,8	0
ENSMUSG00000068921	2,6	2,6	0
ENSMUSG00000068966	1,6	1,6	0
ENSMUSG00000069020	3,9	3,9	0
ENSMUSG00000069376	1	1	0
ENSMUSG00000069769	5,2	5,2	0
ENSMUSG00000069835	3,7	3,7	0
ENSMUSG00000070002	3,8	3,8	0
ENSMUSG00000070282	1,5	1,5	0
ENSMUSG00000070357	3	3	0
ENSMUSG00000070372	3,9	3,9	0
ENSMUSG00000070394	3,2	3,2	0
ENSMUSG00000070420	3,4	3,4	0
ENSMUSG00000070426	2,6	2,6	0
ENSMUSG00000070490	3,9	3,9	0
ENSMUSG00000070493	5,2	5,2	0
ENSMUSG00000070509	7,3	7,3	0
ENSMUSG00000070532	5,3	5,3	0
ENSMUSG00000070544	2,3	2,3	0
ENSMUSG00000070738	3,4	3,4	0
ENSMUSG00000070871	3,2	3,2	0
ENSMUSG00000070923	5	5	0
ENSMUSG00000070939	4,2	4,2	0
ENSMUSG00000071172	4,7	4,7	0
ENSMUSG00000071176	4,6	4,6	0
ENSMUSG00000071291	2	2	0
ENSMUSG00000071359	3,2	3,2	0
ENSMUSG00000071533	5,5	5,5	0
ENSMUSG00000071648	3,5	3,5	0
ENSMUSG00000071650	5,5	5,5	0
ENSMUSG00000071652	3,5	3,5	0
ENSMUSG00000071847	5,4	5,4	0
ENSMUSG00000072582	2,5	2,5	0
ENSMUSG00000072694	3,4	3,4	0
ENSMUSG00000072915	2,7	2,7	0
ENSMUSG00000073062	3	3	0
ENSMUSG00000073147	3,9	3,9	0
ENSMUSG00000073236	2,3	2,3	0
ENSMUSG00000073478	2,8	2,8	0
ENSMUSG00000073639	5,5	5,5	0
ENSMUSG00000073676	4,3	4,3	0
ENSMUSG00000074064	3,9	3,9	0
ENSMUSG00000074088	2,8	2,8	0
ENSMUSG00000074166	1,3	1,3	0
ENSMUSG00000074238	3,6	3,6	0
ENSMUSG00000074358	3,1	3,1	0
ENSMUSG00000074547	1,5	1,5	0
ENSMUSG00000074698	4,5	4,5	0
ENSMUSG00000074748	6,4	6,4	0
ENSMUSG00000074862	1,6	1,6	0
ENSMUSG00000074892	5	5	0
ENSMUSG00000074922	5,1	5,1	0
ENSMUSG00000074925	2,6	2,6	0
ENSMUSG00000075000	3,2	3,2	0
ENSMUSG00000075289	4,9	4,9	0
ENSMUSG00000075419	5,1	5,1	0
ENSMUSG00000075467	3,7	3,7	0
ENSMUSG00000075581	3,5	3,5	0
ENSMUSG00000075609	3,2	3,2	0
ENSMUSG00000075706	5,8	5,8	0
ENSMUSG00000076258	13,9	13,9	0
ENSMUSG00000077565	2,8	2,8	0
ENSMUSG00000077711	2,8	2,8	0
ENSMUSG00000078143	3,8	3,8	0
ENSMUSG00000078154	5,8	5,8	0
ENSMUSG00000078201	3	3	0
ENSMUSG00000078202	6,7	6,7	0
ENSMUSG00000078249	3,2	3,2	0
ENSMUSG00000078300	6,5	6,5	0
ENSMUSG00000078370	2,4	2,4	0
ENSMUSG00000078451	4,6	4,6	0
ENSMUSG00000078517	4,4	4,4	0
ENSMUSG00000078607	4,6	4,6	0
ENSMUSG00000078622	4,3	4,3	0
ENSMUSG00000078652	4,5	4,5	0
ENSMUSG00000078671	3,1	3,1	0
ENSMUSG00000078786	2,3	2,3	0
ENSMUSG00000079061	2,3	2,3	0
ENSMUSG00000079083	2,6	2,6	0
ENSMUSG00000079139	3	3	0
ENSMUSG00000079184	3,3	3,3	0
ENSMUSG00000079235	3,8	3,8	0
ENSMUSG00000079437	3,8	3,8	0
ENSMUSG00000079469	1,4	1,4	0
ENSMUSG00000079499	2,7	2,7	0
ENSMUSG00000079610	2,9	2,9	0
ENSMUSG00000079641	2,7	2,7	0
ENSMUSG00000079659	3,6	3,6	0
ENSMUSG00000079834	2,4	2,4	0
ENSMUSG00000080186	2,5	2,5	0
ENSMUSG00000080268	3,8	3,8	0
ENSMUSG00000080533	2,3	2,3	0
ENSMUSG00000081239	2	2	0
ENSMUSG00000081787	3,1	3,1	0
ENSMUSG00000082035	2,8	2,8	0
ENSMUSG00000082185	2,7	2,7	0
ENSMUSG00000082193	3,7	3,7	0
ENSMUSG00000082419	1,4	1,4	0
ENSMUSG00000082465	4	4	0
ENSMUSG00000082895	1,4	1,4	0
ENSMUSG00000083097	4,4	4,4	0
ENSMUSG00000083307	2,7	2,7	0
ENSMUSG00000083311	1,5	1,5	0
ENSMUSG00000083477	2,9	2,9	0
ENSMUSG00000083610	2,2	2,2	0
ENSMUSG00000083844	2,2	2,2	0
ENSMUSG00000084111	4,5	4,5	0
ENSMUSG00000084159	3,4	3,4	0
ENSMUSG00000084265	3,2	3,2	0
ENSMUSG00000084381	1	1	0
ENSMUSG00000084433	1,4	1,4	0
ENSMUSG00000084559	4,6	4,6	0
ENSMUSG00000084691	5,4	5,4	0
ENSMUSG00000085465	3,4	3,4	0
ENSMUSG00000085919	1	1	0
ENSMUSG00000085929	1,3	1,3	0
ENSMUSG00000086436	5,7	5,7	0
ENSMUSG00000086536	1,8	1,8	0
ENSMUSG00000086567	3,9	3,9	0
ENSMUSG00000086725	2,4	2,4	0
ENSMUSG00000086877	2,5	2,5	0
ENSMUSG00000087128	1	1	0
ENSMUSG00000087362	3,5	3,5	0
ENSMUSG00000087397	2,8	2,8	0
ENSMUSG00000087651	1,5	1,5	0
ENSMUSG00000087943	3,8	3,8	0
ENSMUSG00000088789	2,2	2,2	0
ENSMUSG00000089296	2,5	2,5	0
ENSMUSG00000089857	1,8	1,8	0
ENSMUSG00000089883	1,4	1,4	0
ENSMUSG00000090035	3,5	3,5	0
ENSMUSG00000090100	2	2	0
ENSMUSG00000090125	3,6	3,6	0
ENSMUSG00000090516	1,4	1,4	0
ENSMUSG00000090553	1,9	1,9	0
ENSMUSG00000090828	4,8	4,8	0
ENSMUSG00000090935	1,9	1,9	0
ENSMUSG00000090936	1,5	1,5	0
ENSMUSG00000091058	2,5	2,5	0
ENSMUSG00000091337	4,4	4,4	0
ENSMUSG00000091515	2,7	2,7	0
ENSMUSG00000091537	5	5	0
ENSMUSG00000091896	6	6	0
ENSMUSG00000092416	1	1	0
ENSMUSG00000092417	2,3	2,3	0
ENSMUSG00000092558	2	2	0
ENSMUSG00000092680	2,7	2,7	0
ENSMUSG00000092730	3,4	3,4	0
ENSMUSG00000092958	1	1	0
ENSMUSG00000093098	9,4	9,4	0
ENSMUSG00000093460	1,4	1,4	0
ENSMUSG00000093577	2,7	2,7	0
ENSMUSG00000093921	1,1	1,1	0
ENSMUSG00000094090	2,2	2,2	0
ENSMUSG00000094111	4,6	4,6	0
ENSMUSG00000094683	2	2	0
ENSMUSG00000095139	4,5	4,5	0
ENSMUSG00000095199	1,9	1,9	0
ENSMUSG00000095362	3,2	3,2	0
ENSMUSG00000095419	3,3	3,3	0
ENSMUSG00000096156	3,5	3,5	0
ENSMUSG00000096647	3,9	3,9	0
ENSMUSG00000096842	7,5	7,5	0
ENSMUSG00000064354	12,7	12,6	-0,787401575
ENSMUSG00000002985	11,2	11,1	-0,892857143
ENSMUSG00000065947	9,1	9	-1,098901099
ENSMUSG00000092341	9,1	9	-1,098901099
ENSMUSG00000020591	9	8,9	-1,111111111
ENSMUSG00000029580	8,9	8,8	-1,123595506
ENSMUSG00000026421	8,7	8,6	-1,149425287
ENSMUSG00000031765	8,5	8,4	-1,176470588
ENSMUSG00000031760	8,4	8,3	-1,19047619
ENSMUSG00000031808	8,4	8,3	-1,19047619
ENSMUSG00000037706	8,4	8,3	-1,19047619
ENSMUSG00000037742	8,3	8,2	-1,204819277
ENSMUSG00000032482	8,2	8,1	-1,219512195
ENSMUSG00000034994	8,2	8,1	-1,219512195
ENSMUSG00000035805	8,2	8,1	-1,219512195
ENSMUSG00000064373	8,2	8,1	-1,219512195
ENSMUSG00000040055	8,1	8	-1,234567901
ENSMUSG00000039323	8	7,9	-1,25
ENSMUSG00000059195	8	7,9	-1,25
ENSMUSG00000074637	8	7,9	-1,25
ENSMUSG00000080242	7,9	7,8	-1,265822785
ENSMUSG00000031762	7,8	7,7	-1,282051282
ENSMUSG00000035885	7,7	7,6	-1,298701299
ENSMUSG00000017009	7,5	7,4	-1,333333333
ENSMUSG00000031983	7,5	7,4	-1,333333333
ENSMUSG00000033998	7,5	7,4	-1,333333333
ENSMUSG00000075590	7,5	7,4	-1,333333333
ENSMUSG00000002274	7,4	7,3	-1,351351351
ENSMUSG00000003814	7,4	7,3	-1,351351351
ENSMUSG00000030495	7,4	7,3	-1,351351351
ENSMUSG00000047085	7,4	7,3	-1,351351351
ENSMUSG00000051695	7,4	7,3	-1,351351351
ENSMUSG00000008035	7,3	7,2	-1,369863014
ENSMUSG00000029570	7,3	7,2	-1,369863014
ENSMUSG00000035545	7,3	7,2	-1,369863014
ENSMUSG00000007815	7,2	7,1	-1,388888889
ENSMUSG00000020719	7,2	7,1	-1,388888889
ENSMUSG00000028832	7,2	7,1	-1,388888889
ENSMUSG00000033208	7,2	7,1	-1,388888889
ENSMUSG00000041571	7,2	7,1	-1,388888889
ENSMUSG00000000346	7,1	7	-1,408450704
ENSMUSG00000004902	7,1	7	-1,408450704
ENSMUSG00000020486	7,1	7	-1,408450704
ENSMUSG00000033629	7,1	7	-1,408450704
ENSMUSG00000003380	7	6,9	-1,428571429
ENSMUSG00000026249	7	6,9	-1,428571429
ENSMUSG00000024121	6,9	6,8	-1,449275362
ENSMUSG00000033350	6,9	6,8	-1,449275362
ENSMUSG00000044533	6,9	6,8	-1,449275362
ENSMUSG00000020538	6,8	6,7	-1,470588235
ENSMUSG00000027223	6,8	6,7	-1,470588235
ENSMUSG00000029778	6,8	6,7	-1,470588235
ENSMUSG00000030772	6,8	6,7	-1,470588235
ENSMUSG00000093674	6,8	6,7	-1,470588235
ENSMUSG00000002475	6,7	6,6	-1,492537313
ENSMUSG00000037049	6,7	6,6	-1,492537313
ENSMUSG00000040459	6,7	6,6	-1,492537313
ENSMUSG00000040722	6,7	6,6	-1,492537313
ENSMUSG00000061167	6,7	6,6	-1,492537313
ENSMUSG00000025130	6,6	6,5	-1,515151515
ENSMUSG00000026944	6,6	6,5	-1,515151515
ENSMUSG00000030317	6,6	6,5	-1,515151515
ENSMUSG00000041598	6,6	6,5	-1,515151515
ENSMUSG00000053907	6,6	6,5	-1,515151515
ENSMUSG00000056515	6,6	6,5	-1,515151515
ENSMUSG00000001833	6,5	6,4	-1,538461538
ENSMUSG00000022285	6,5	6,4	-1,538461538
ENSMUSG00000037072	6,5	6,4	-1,538461538
ENSMUSG00000039218	6,5	6,4	-1,538461538
ENSMUSG00000063457	6,5	6,4	-1,538461538
ENSMUSG00000081406	6,5	6,4	-1,538461538
ENSMUSG00000006356	6,4	6,3	-1,5625
ENSMUSG00000022091	6,4	6,3	-1,5625
ENSMUSG00000031839	6,4	6,3	-1,5625
ENSMUSG00000034926	6,4	6,3	-1,5625
ENSMUSG00000049807	6,4	6,3	-1,5625
ENSMUSG00000052684	6,4	6,3	-1,5625
ENSMUSG00000068747	6,4	6,3	-1,5625
ENSMUSG00000082536	6,4	6,3	-1,5625
ENSMUSG00000009291	6,3	6,2	-1,587301587
ENSMUSG00000020108	6,3	6,2	-1,587301587
ENSMUSG00000020402	6,3	6,2	-1,587301587
ENSMUSG00000023909	6,3	6,2	-1,587301587
ENSMUSG00000024870	6,3	6,2	-1,587301587
ENSMUSG00000029030	6,3	6,2	-1,587301587
ENSMUSG00000035342	6,3	6,2	-1,587301587
ENSMUSG00000046668	6,3	6,2	-1,587301587
ENSMUSG00000095098	6,3	6,2	-1,587301587
ENSMUSG00000001211	6,2	6,1	-1,612903226
ENSMUSG00000022452	6,2	6,1	-1,612903226
ENSMUSG00000023036	6,2	6,1	-1,612903226
ENSMUSG00000025228	6,2	6,1	-1,612903226
ENSMUSG00000030286	6,2	6,1	-1,612903226
ENSMUSG00000061032	6,2	6,1	-1,612903226
ENSMUSG00000068267	6,2	6,1	-1,612903226
ENSMUSG00000081201	6,2	6,1	-1,612903226
ENSMUSG00000096592	6,2	6,1	-1,612903226
ENSMUSG00000006932	6,1	6	-1,639344262
ENSMUSG00000023020	6,1	6	-1,639344262
ENSMUSG00000025743	6,1	6	-1,639344262
ENSMUSG00000026203	6,1	6	-1,639344262
ENSMUSG00000027706	6,1	6	-1,639344262
ENSMUSG00000030235	6,1	6	-1,639344262
ENSMUSG00000063019	6,1	6	-1,639344262
ENSMUSG00000094388	6,1	6	-1,639344262
ENSMUSG00000002524	6	5,9	-1,666666667
ENSMUSG00000013921	6	5,9	-1,666666667
ENSMUSG00000015165	6	5,9	-1,666666667
ENSMUSG00000022048	6	5,9	-1,666666667
ENSMUSG00000024026	6	5,9	-1,666666667
ENSMUSG00000028081	6	5,9	-1,666666667
ENSMUSG00000029713	6	5,9	-1,666666667
ENSMUSG00000029723	6	5,9	-1,666666667
ENSMUSG00000030682	6	5,9	-1,666666667
ENSMUSG00000031021	6	5,9	-1,666666667
ENSMUSG00000033287	6	5,9	-1,666666667
ENSMUSG00000037679	6	5,9	-1,666666667
ENSMUSG00000058793	6	5,9	-1,666666667
ENSMUSG00000075043	6	5,9	-1,666666667
ENSMUSG00000000711	5,9	5,8	-1,694915254
ENSMUSG00000001794	5,9	5,8	-1,694915254
ENSMUSG00000004285	5,9	5,8	-1,694915254
ENSMUSG00000015750	5,9	5,8	-1,694915254
ENSMUSG00000020864	5,9	5,8	-1,694915254
ENSMUSG00000020894	5,9	5,8	-1,694915254
ENSMUSG00000026442	5,9	5,8	-1,694915254
ENSMUSG00000026509	5,9	5,8	-1,694915254
ENSMUSG00000032046	5,9	5,8	-1,694915254
ENSMUSG00000034120	5,9	5,8	-1,694915254
ENSMUSG00000044340	5,9	5,8	-1,694915254
ENSMUSG00000060032	5,9	5,8	-1,694915254
ENSMUSG00000071649	5,9	5,8	-1,694915254
ENSMUSG00000094259	5,9	5,8	-1,694915254
ENSMUSG00000002064	5,8	5,7	-1,724137931
ENSMUSG00000015149	5,8	5,7	-1,724137931
ENSMUSG00000018398	5,8	5,7	-1,724137931
ENSMUSG00000020738	5,8	5,7	-1,724137931
ENSMUSG00000021486	5,8	5,7	-1,724137931
ENSMUSG00000021546	5,8	5,7	-1,724137931
ENSMUSG00000027574	5,8	5,7	-1,724137931
ENSMUSG00000033735	5,8	5,7	-1,724137931
ENSMUSG00000040048	5,8	5,7	-1,724137931
ENSMUSG00000042682	5,8	5,7	-1,724137931
ENSMUSG00000062270	5,8	5,7	-1,724137931
ENSMUSG00000006941	5,7	5,6	-1,754385965
ENSMUSG00000013236	5,7	5,6	-1,754385965
ENSMUSG00000026074	5,7	5,6	-1,754385965
ENSMUSG00000026554	5,7	5,6	-1,754385965
ENSMUSG00000030934	5,7	5,6	-1,754385965
ENSMUSG00000032320	5,7	5,6	-1,754385965
ENSMUSG00000032437	5,7	5,6	-1,754385965
ENSMUSG00000040323	5,7	5,6	-1,754385965
ENSMUSG00000042406	5,7	5,6	-1,754385965
ENSMUSG00000044477	5,7	5,6	-1,754385965
ENSMUSG00000045665	5,7	5,6	-1,754385965
ENSMUSG00000060743	5,7	5,6	-1,754385965
ENSMUSG00000070003	5,7	5,6	-1,754385965
ENSMUSG00000078812	5,7	5,6	-1,754385965
ENSMUSG00000013160	5,6	5,5	-1,785714286
ENSMUSG00000020390	5,6	5,5	-1,785714286
ENSMUSG00000022453	5,6	5,5	-1,785714286
ENSMUSG00000025579	5,6	5,5	-1,785714286
ENSMUSG00000025809	5,6	5,5	-1,785714286
ENSMUSG00000026821	5,6	5,5	-1,785714286
ENSMUSG00000028782	5,6	5,5	-1,785714286
ENSMUSG00000031955	5,6	5,5	-1,785714286
ENSMUSG00000034157	5,6	5,5	-1,785714286
ENSMUSG00000035104	5,6	5,5	-1,785714286
ENSMUSG00000036402	5,6	5,5	-1,785714286
ENSMUSG00000048355	5,6	5,5	-1,785714286
ENSMUSG00000051483	5,6	5,5	-1,785714286
ENSMUSG00000069171	5,6	5,5	-1,785714286
ENSMUSG00000078578	5,6	5,5	-1,785714286
ENSMUSG00000089715	5,6	5,5	-1,785714286
ENSMUSG00000002981	5,5	5,4	-1,818181818
ENSMUSG00000012405	5,5	5,4	-1,818181818
ENSMUSG00000020859	5,5	5,4	-1,818181818
ENSMUSG00000022194	5,5	5,4	-1,818181818
ENSMUSG00000022354	5,5	5,4	-1,818181818
ENSMUSG00000024812	5,5	5,4	-1,818181818
ENSMUSG00000024962	5,5	5,4	-1,818181818
ENSMUSG00000028070	5,5	5,4	-1,818181818
ENSMUSG00000028195	5,5	5,4	-1,818181818
ENSMUSG00000028757	5,5	5,4	-1,818181818
ENSMUSG00000029247	5,5	5,4	-1,818181818
ENSMUSG00000029781	5,5	5,4	-1,818181818
ENSMUSG00000032193	5,5	5,4	-1,818181818
ENSMUSG00000033577	5,5	5,4	-1,818181818
ENSMUSG00000033916	5,5	5,4	-1,818181818
ENSMUSG00000037933	5,5	5,4	-1,818181818
ENSMUSG00000039067	5,5	5,4	-1,818181818
ENSMUSG00000039159	5,5	5,4	-1,818181818
ENSMUSG00000057886	5,5	5,4	-1,818181818
ENSMUSG00000063065	5,5	5,4	-1,818181818
ENSMUSG00000063146	5,5	5,4	-1,818181818
ENSMUSG00000067787	5,5	5,4	-1,818181818
ENSMUSG00000069008	5,5	5,4	-1,818181818
ENSMUSG00000088185	5,5	5,4	-1,818181818
ENSMUSG00000003345	5,4	5,3	-1,851851852
ENSMUSG00000013858	5,4	5,3	-1,851851852
ENSMUSG00000018500	5,4	5,3	-1,851851852
ENSMUSG00000020088	5,4	5,3	-1,851851852
ENSMUSG00000022517	5,4	5,3	-1,851851852
ENSMUSG00000026176	5,4	5,3	-1,851851852
ENSMUSG00000032076	5,4	5,3	-1,851851852
ENSMUSG00000032536	5,4	5,3	-1,851851852
ENSMUSG00000035478	5,4	5,3	-1,851851852
ENSMUSG00000036138	5,4	5,3	-1,851851852
ENSMUSG00000057841	5,4	5,3	-1,851851852
ENSMUSG00000062397	5,4	5,3	-1,851851852
ENSMUSG00000066306	5,4	5,3	-1,851851852
ENSMUSG00000002833	5,3	5,2	-1,886792453
ENSMUSG00000007564	5,3	5,2	-1,886792453
ENSMUSG00000019471	5,3	5,2	-1,886792453
ENSMUSG00000020238	5,3	5,2	-1,886792453
ENSMUSG00000021288	5,3	5,2	-1,886792453
ENSMUSG00000021900	5,3	5,2	-1,886792453
ENSMUSG00000022516	5,3	5,2	-1,886792453
ENSMUSG00000024740	5,3	5,2	-1,886792453
ENSMUSG00000025139	5,3	5,2	-1,886792453
ENSMUSG00000026878	5,3	5,2	-1,886792453
ENSMUSG00000027187	5,3	5,2	-1,886792453
ENSMUSG00000029614	5,3	5,2	-1,886792453
ENSMUSG00000029767	5,3	5,2	-1,886792453
ENSMUSG00000030257	5,3	5,2	-1,886792453
ENSMUSG00000030774	5,3	5,2	-1,886792453
ENSMUSG00000031166	5,3	5,2	-1,886792453
ENSMUSG00000031729	5,3	5,2	-1,886792453
ENSMUSG00000032353	5,3	5,2	-1,886792453
ENSMUSG00000033272	5,3	5,2	-1,886792453
ENSMUSG00000038014	5,3	5,2	-1,886792453
ENSMUSG00000041355	5,3	5,2	-1,886792453
ENSMUSG00000044197	5,3	5,2	-1,886792453
ENSMUSG00000045045	5,3	5,2	-1,886792453
ENSMUSG00000052915	5,3	5,2	-1,886792453
ENSMUSG00000058655	5,3	5,2	-1,886792453
ENSMUSG00000078493	5,3	5,2	-1,886792453
ENSMUSG00000002504	5,2	5,1	-1,923076923
ENSMUSG00000006315	5,2	5,1	-1,923076923
ENSMUSG00000011877	5,2	5,1	-1,923076923
ENSMUSG00000020601	5,2	5,1	-1,923076923
ENSMUSG00000022791	5,2	5,1	-1,923076923
ENSMUSG00000023973	5,2	5,1	-1,923076923
ENSMUSG00000024603	5,2	5,1	-1,923076923
ENSMUSG00000024991	5,2	5,1	-1,923076923
ENSMUSG00000025232	5,2	5,1	-1,923076923
ENSMUSG00000025503	5,2	5,1	-1,923076923
ENSMUSG00000026411	5,2	5,1	-1,923076923
ENSMUSG00000026895	5,2	5,1	-1,923076923
ENSMUSG00000030007	5,2	5,1	-1,923076923
ENSMUSG00000032609	5,2	5,1	-1,923076923
ENSMUSG00000034135	5,2	5,1	-1,923076923
ENSMUSG00000035621	5,2	5,1	-1,923076923
ENSMUSG00000037624	5,2	5,1	-1,923076923
ENSMUSG00000037697	5,2	5,1	-1,923076923
ENSMUSG00000045983	5,2	5,1	-1,923076923
ENSMUSG00000046722	5,2	5,1	-1,923076923
ENSMUSG00000055675	5,2	5,1	-1,923076923
ENSMUSG00000064215	5,2	5,1	-1,923076923
ENSMUSG00000068823	5,2	5,1	-1,923076923
ENSMUSG00000071655	5,2	5,1	-1,923076923
ENSMUSG00000004071	5,1	5	-1,960784314
ENSMUSG00000015095	5,1	5	-1,960784314
ENSMUSG00000015749	5,1	5	-1,960784314
ENSMUSG00000019969	5,1	5	-1,960784314
ENSMUSG00000022010	5,1	5	-1,960784314
ENSMUSG00000023367	5,1	5	-1,960784314
ENSMUSG00000025162	5,1	5	-1,960784314
ENSMUSG00000027620	5,1	5	-1,960784314
ENSMUSG00000031596	5,1	5	-1,960784314
ENSMUSG00000032249	5,1	5	-1,960784314
ENSMUSG00000032531	5,1	5	-1,960784314
ENSMUSG00000034793	5,1	5	-1,960784314
ENSMUSG00000035048	5,1	5	-1,960784314
ENSMUSG00000037916	5,1	5	-1,960784314
ENSMUSG00000039199	5,1	5	-1,960784314
ENSMUSG00000040128	5,1	5	-1,960784314
ENSMUSG00000042429	5,1	5	-1,960784314
ENSMUSG00000055850	5,1	5	-1,960784314
ENSMUSG00000062929	5,1	5	-1,960784314
ENSMUSG00000067713	5,1	5	-1,960784314
ENSMUSG00000078484	5,1	5	-1,960784314
ENSMUSG00000079316	5,1	5	-1,960784314
ENSMUSG00000087701	5,1	5	-1,960784314
ENSMUSG00000004945	5	4,9	-2
ENSMUSG00000014599	5	4,9	-2
ENSMUSG00000016637	5	4,9	-2
ENSMUSG00000021178	5	4,9	-2
ENSMUSG00000021501	5	4,9	-2
ENSMUSG00000021576	5	4,9	-2
ENSMUSG00000024639	5	4,9	-2
ENSMUSG00000025145	5	4,9	-2
ENSMUSG00000029175	5	4,9	-2
ENSMUSG00000029621	5	4,9	-2
ENSMUSG00000029836	5	4,9	-2
ENSMUSG00000030733	5	4,9	-2
ENSMUSG00000032526	5	4,9	-2
ENSMUSG00000033933	5	4,9	-2
ENSMUSG00000038619	5	4,9	-2
ENSMUSG00000040365	5	4,9	-2
ENSMUSG00000042423	5	4,9	-2
ENSMUSG00000053929	5	4,9	-2
ENSMUSG00000054477	5	4,9	-2
ENSMUSG00000059208	5	4,9	-2
ENSMUSG00000061524	5	4,9	-2
ENSMUSG00000063382	5	4,9	-2
ENSMUSG00000063556	5	4,9	-2
ENSMUSG00000066278	5	4,9	-2
ENSMUSG00000071532	5	4,9	-2
ENSMUSG00000071604	5	4,9	-2
ENSMUSG00000095352	5	4,9	-2
ENSMUSG00000002968	4,9	4,8	-2,040816327
ENSMUSG00000006288	4,9	4,8	-2,040816327
ENSMUSG00000010277	4,9	4,8	-2,040816327
ENSMUSG00000021364	4,9	4,8	-2,040816327
ENSMUSG00000022565	4,9	4,8	-2,040816327
ENSMUSG00000025103	4,9	4,8	-2,040816327
ENSMUSG00000028648	4,9	4,8	-2,040816327
ENSMUSG00000028847	4,9	4,8	-2,040816327
ENSMUSG00000030539	4,9	4,8	-2,040816327
ENSMUSG00000031605	4,9	4,8	-2,040816327
ENSMUSG00000032523	4,9	4,8	-2,040816327
ENSMUSG00000037972	4,9	4,8	-2,040816327
ENSMUSG00000038055	4,9	4,8	-2,040816327
ENSMUSG00000045128	4,9	4,8	-2,040816327
ENSMUSG00000048546	4,9	4,8	-2,040816327
ENSMUSG00000052456	4,9	4,8	-2,040816327
ENSMUSG00000066568	4,9	4,8	-2,040816327
ENSMUSG00000007097	9,7	9,5	-2,06185567
ENSMUSG00000050953	9,7	9,5	-2,06185567
ENSMUSG00000006024	4,8	4,7	-2,083333333
ENSMUSG00000007880	4,8	4,7	-2,083333333
ENSMUSG00000019843	4,8	4,7	-2,083333333
ENSMUSG00000020087	4,8	4,7	-2,083333333
ENSMUSG00000020231	4,8	4,7	-2,083333333
ENSMUSG00000021877	4,8	4,7	-2,083333333
ENSMUSG00000023018	4,8	4,7	-2,083333333
ENSMUSG00000025780	4,8	4,7	-2,083333333
ENSMUSG00000031065	4,8	4,7	-2,083333333
ENSMUSG00000031865	4,8	4,7	-2,083333333
ENSMUSG00000036989	4,8	4,7	-2,083333333
ENSMUSG00000038481	4,8	4,7	-2,083333333
ENSMUSG00000039852	4,8	4,7	-2,083333333
ENSMUSG00000040957	4,8	4,7	-2,083333333
ENSMUSG00000042312	4,8	4,7	-2,083333333
ENSMUSG00000042712	4,8	4,7	-2,083333333
ENSMUSG00000054920	4,8	4,7	-2,083333333
ENSMUSG00000055839	4,8	4,7	-2,083333333
ENSMUSG00000060450	4,8	4,7	-2,083333333
ENSMUSG00000061360	4,8	4,7	-2,083333333
ENSMUSG00000062014	4,8	4,7	-2,083333333
ENSMUSG00000065600	4,8	4,7	-2,083333333
ENSMUSG00000004892	9,5	9,3	-2,105263158
ENSMUSG00000004936	4,7	4,6	-2,127659574
ENSMUSG00000006998	4,7	4,6	-2,127659574
ENSMUSG00000009575	4,7	4,6	-2,127659574
ENSMUSG00000010307	4,7	4,6	-2,127659574
ENSMUSG00000013419	4,7	4,6	-2,127659574
ENSMUSG00000013523	4,7	4,6	-2,127659574
ENSMUSG00000020829	4,7	4,6	-2,127659574
ENSMUSG00000021771	4,7	4,6	-2,127659574
ENSMUSG00000023904	4,7	4,6	-2,127659574
ENSMUSG00000025277	4,7	4,6	-2,127659574
ENSMUSG00000025348	4,7	4,6	-2,127659574
ENSMUSG00000028060	4,7	4,6	-2,127659574
ENSMUSG00000028962	4,7	4,6	-2,127659574
ENSMUSG00000032997	4,7	4,6	-2,127659574
ENSMUSG00000034377	4,7	4,6	-2,127659574
ENSMUSG00000034928	4,7	4,6	-2,127659574
ENSMUSG00000037278	4,7	4,6	-2,127659574
ENSMUSG00000037563	4,7	4,6	-2,127659574
ENSMUSG00000038650	4,7	4,6	-2,127659574
ENSMUSG00000039262	4,7	4,6	-2,127659574
ENSMUSG00000040841	4,7	4,6	-2,127659574
ENSMUSG00000047617	4,7	4,6	-2,127659574
ENSMUSG00000051851	4,7	4,6	-2,127659574
ENSMUSG00000059743	4,7	4,6	-2,127659574
ENSMUSG00000060675	4,7	4,6	-2,127659574
ENSMUSG00000061306	4,7	4,6	-2,127659574
ENSMUSG00000068856	4,7	4,6	-2,127659574
ENSMUSG00000087523	4,7	4,6	-2,127659574
ENSMUSG00000005089	9,2	9	-2,173913043
ENSMUSG00000006575	4,6	4,5	-2,173913043
ENSMUSG00000015869	4,6	4,5	-2,173913043
ENSMUSG00000019822	4,6	4,5	-2,173913043
ENSMUSG00000020022	4,6	4,5	-2,173913043
ENSMUSG00000020205	4,6	4,5	-2,173913043
